id,type,transect,area,height,lat,long
SNS84,segment,0,0.044499999989057,0.2418212890625,43.30123536379,-116.98931874608
SNS85,segment,0,0.0238000000317697,0.2269287109375,43.3012352375156,-116.989911528353
SNS86,segment,0,0.217399999924965,0.564697265625,43.3012343462977,-116.989033574601
SNS87,segment,0,0.118999999914195,0.419189453125,43.3012338586068,-116.989596520549
SNS88,segment,0,0.0212999999894237,0.16162109375,43.3012338292222,-116.989278306961
SNS89,segment,0,0.0593000000017128,0.2772216796875,43.30123335353,-116.989010026235
SNS90,segment,0,0.0101000000267959,0.1136474609375,43.3012330950419,-116.989131960895
SNS91,segment,0,0.027699999926881,0.265869140625,43.3012330755922,-116.989902281899
SNS92,segment,0,0.0215999999709311,0.1734619140625,43.3012330331942,-116.989432913781
SNS93,segment,0,0.0356999999939944,0.213134765625,43.3012325818922,-116.989421324523
SNS94,segment,0,0.0215999999691121,0.211181640625,43.30123243985,-116.988873296889
SNS95,segment,0,0.0560999999652267,0.267333984375,43.3012324391182,-116.988865776149
SNS96,segment,0,0.103299999981573,0.3614501953125,43.3012318396071,-116.98918694882
SNS97,segment,0,0.0145000000211439,0.1383056640625,43.3012317269656,-116.989925707376
SNS98,segment,0,0.0708999999797015,0.3001708984375,43.3012311920433,-116.989006081318
SNS99,segment,0,0.0129000000060842,0.1270751953125,43.3012311419631,-116.98943007842
SNS100,segment,0,0.0213000000039756,0.120849609375,43.3012309080456,-116.988862817449
SNS101,segment,0,0.0152000000125554,0.144287109375,43.3012294287023,-116.989404310938
SNS102,segment,0,0.0102000000078988,0.122314453125,43.3012291134747,-116.989901296228
SNS103,segment,0,0.459799999988718,0.818359375,43.3012282215273,-116.989016561571
SNS104,segment,0,0.0261000000018612,0.16748046875,43.3012278468487,-116.988866640023
SNS105,segment,0,0.00969999997505511,0.1077880859375,43.3012276587611,-116.989744223987
SNS106,segment,0,0.0109000000047672,0.113037109375,43.3012274426951,-116.989350556494
SNS107,segment,0,0.0441999999802647,0.2801513671875,43.3012271665814,-116.989286568616
SNS108,segment,0,0.0129000000097221,0.1265869140625,43.3012267108854,-116.989228375438
SNS109,segment,0,0.0129000000024462,0.1273193359375,43.3012266678665,-116.989739908976
SNS110,segment,0,0.0113000000064858,0.12060546875,43.301226489873,-116.989763334258
SNS111,segment,0,0.00970000000779692,0.1077880859375,43.3012264467432,-116.989292240119
SNS112,segment,0,0.00969999999688298,0.112060546875,43.3012260378752,-116.989743607806
SNS113,segment,0,0.0120999999853666,0.124267578125,43.301226001107,-116.989341433226
SNS114,segment,0,0.0144999999856736,0.13818359375,43.3012259375575,-116.989629687125
SNS115,segment,0,0.152199999973163,0.5767822265625,43.3012258967596,-116.989189045817
SNS116,segment,0,0.0173999999778971,0.150390625,43.3012257320249,-116.989352776026
SNS117,segment,0,0.0400999999628766,0.224853515625,43.3012253784628,-116.98942416146
SNS118,segment,0,0.00889999994797108,0.1029052734375,43.3012247019317,-116.989909434151
SNS119,segment,0,0.0175999999582928,0.147216796875,43.3012230356201,-116.989406407992
SNS120,segment,0,0.0984000001053573,0.35595703125,43.3012230347062,-116.989396544729
SNS121,segment,0,0.0128999999751613,0.1278076171875,43.3012229750229,-116.989729306589
SNS122,segment,0,0.00969999999051652,0.110107421875,43.3012227881307,-116.989653852655
SNS123,segment,0,0.0384999999987485,0.22216796875,43.3012223662167,-116.988992520921
SNS124,segment,0,0.0767000001696942,0.1834716796875,43.3012221912493,-116.989045905865
SNS125,segment,0,0.00970000003326277,0.1112060546875,43.3012216240761,-116.989726471128
SNS126,segment,0,0.0132999999941603,0.173828125,43.301221583651,-116.989285829851
SNS127,segment,0,0.0213000000148895,0.1627197265625,43.3012205140197,-116.989403079578
SNS128,segment,0,0.00969999999779247,0.111083984375,43.3012203840673,-116.989958874471
SNS129,segment,0,0.00970000003144378,0.10986328125,43.3012202456158,-116.989421819825
SNS130,segment,0,0.00810000004821632,0.1016845703125,43.3012192759518,-116.989649661364
SNS131,segment,0,0.00890000001163571,0.104736328125,43.3012191914449,-116.989711060189
SNS132,segment,0,0.0176999999512191,0.1466064453125,43.3012189386737,-116.989905982962
SNS133,segment,0,0.0310999999428532,0.2684326171875,43.3012184316663,-116.9892818851
SNS134,segment,0,0.0757999999914318,0.319091796875,43.3012166311361,-116.989286077303
SNS135,segment,0,0.0517000000327243,0.257080078125,43.301216460846,-116.989391244368
SNS136,segment,0,0.0665000001117733,0.289306640625,43.3012154720635,-116.989409861447
SNS137,segment,0,0.0486000000519198,0.3114013671875,43.3012154212843,-116.988874902772
SNS138,segment,0,0.132399999998597,0.4149169921875,43.3012147948992,-116.988915465552
SNS139,segment,0,0.0433999999404477,0.2344970703125,43.3012143445451,-116.989885887326
SNS140,segment,0,0.0244999999249558,0.197265625,43.3012139039425,-116.989995369607
SNS141,segment,0,0.0591000000231361,0.2742919921875,43.3012129505887,-116.989407889232
SNS142,segment,0,0.308699999990495,0.7987060546875,43.3012124834782,-116.989227145042
SNS143,segment,0,0.016099999983453,0.141845703125,43.3012117197305,-116.989734609986
SNS144,segment,0,0.0113000000237662,0.121337890625,43.3012112386267,-116.989396176906
SNS145,segment,0,0.0137000000277112,0.1334228515625,43.3012105655701,-116.988944809523
SNS146,segment,0,0.0184999999582942,0.152587890625,43.3012102463689,-116.989377313591
SNS147,segment,0,0.0137000000286207,0.131103515625,43.3012097979341,-116.98939667032
SNS148,segment,0,0.021299999940311,0.1632080078125,43.3012095280928,-116.989399875927
SNS149,segment,0,0.0862000000715852,0.382080078125,43.3012094798922,-116.988891917981
SNS150,segment,0,0.0373000000208776,0.2166748046875,43.3012090781019,-116.989402465111
SNS151,segment,0,0.00969999998869753,0.1077880859375,43.3012089235967,-116.989682335173
SNS152,segment,0,0.10469999993802,0.38134765625,43.3012082358544,-116.989064278694
SNS153,segment,0,0.0304999999752908,0.1986083984375,43.3012080845398,-116.98936954665
SNS154,segment,0,0.0152999999554595,0.1572265625,43.3012079534028,-116.989910053375
SNS155,segment,0,0.0192999999680978,0.1578369140625,43.3012079280488,-116.989626607916
SNS156,segment,0,0.0365999999903579,0.167236328125,43.3012077839014,-116.989046278324
SNS157,segment,0,0.010899999956564,0.119140625,43.3012074816787,-116.989669266596
SNS158,segment,0,0.0176999999457621,0.150634765625,43.301207235006,-116.988956646039
SNS159,segment,0,0.13749999988795,0.4739990234375,43.3012071396259,-116.988901535087
SNS160,segment,0,0.022099999960119,0.1673583984375,43.3012068746071,-116.988954426871
SNS161,segment,0,0.0673000000842876,0.2923583984375,43.3012068336532,-116.989475083758
SNS162,segment,0,0.0137000000304397,0.129638671875,43.3012066450496,-116.989382985593
SNS163,segment,0,0.324199999937264,0.642822265625,43.3012059981914,-116.989206310049
SNS164,segment,0,0.00890000002800662,0.104736328125,43.3012057927085,-116.989914738781
SNS165,segment,0,0.0121000000053755,0.122314453125,43.301205373125,-116.989262160873
SNS166,segment,0,0.0232999999789172,0.1719970703125,43.301205144113,-116.989709583069
SNS167,segment,0,0.00969999995504622,0.1109619140625,43.3012048030337,-116.988949125744
SNS168,segment,0,0.00970000002052984,0.111572265625,43.3012015432538,-116.989720556553
SNS169,segment,0,0.108699999978853,0.16357421875,43.3012012124318,-116.989066129314
SNS170,segment,0,0.0437000000165426,0.23583984375,43.3012006122553,-116.989386192202
SNS171,segment,0,0.279500000002372,0.5966796875,43.3012003128303,-116.9890751297
SNS172,segment,0,0.0995000001476001,0.376953125,43.3012002340157,-116.98919336554
SNS173,segment,0,0.245100000207458,0.6885986328125,43.3012000582009,-116.989238736566
SNS174,segment,0,0.00809999997909472,0.1002197265625,43.3011994598569,-116.98958419734
SNS175,segment,0,0.0212999999930616,0.1636962890625,43.3011989055111,-116.989430823749
SNS176,segment,0,0.196399999963432,0.437255859375,43.3011987637181,-116.98888489236
SNS177,segment,0,0.0144999999802167,0.1383056640625,43.3011984826482,-116.989731283363
SNS178,segment,0,0.12110000010307,0.39599609375,43.3011980915121,-116.989392110597
SNS179,segment,0,0.0828999999212101,0.3245849609375,43.3011970974192,-116.989353520768
SNS180,segment,0,0.0359000000880769,0.177490234375,43.3011970105695,-116.989387918899
SNS181,segment,0,0.148099999945771,0.4337158203125,43.3011967350174,-116.989329725718
SNS182,segment,0,0.0754999999917345,0.3428955078125,43.3011957341051,-116.989218764229
SNS183,segment,0,0.0221000000228742,0.1680908203125,43.3011955706315,-116.989396549501
SNS184,segment,0,0.0112999999955719,0.1202392578125,43.3011949577516,-116.989586417342
SNS185,segment,0,0.0097000000105254,0.1090087890625,43.3011942273968,-116.989477305166
SNS186,segment,0,0.0488999999215594,0.247802734375,43.3011941351251,-116.989453140198
SNS187,segment,0,0.0601999999944383,0.2789306640625,43.3011939554193,-116.989457332114
SNS188,segment,0,0.0344999999642823,0.2122802734375,43.3011935074926,-116.98948236021
SNS189,segment,0,0.00969999996414117,0.111083984375,43.3011910201587,-116.98985839736
SNS190,segment,0,0.379299999853174,0.705322265625,43.3011905872929,-116.989069336777
SNS191,segment,0,0.0373000000263346,0.21826171875,43.3011899904412,-116.989425400501
SNS192,segment,0,0.00890000002345914,0.1021728515625,43.3011899015114,-116.989437483008
SNS193,segment,0,0.0677999999625172,0.3114013671875,43.3011892400235,-116.989105214619
SNS194,segment,0,0.0384999999359934,0.2216796875,43.3011891795585,-116.989420345722
SNS195,segment,0,0.197099999896636,0.504150390625,43.3011891563343,-116.989172161498
SNS196,segment,0,0.0923999999567968,0.3460693359375,43.3011878149594,-116.989271040895
SNS197,segment,0,0.00890000002800662,0.1064453125,43.3011876614624,-116.989558431593
SNS198,segment,0,0.0240999999905398,0.1763916015625,43.3011871084173,-116.989419483046
SNS199,segment,0,0.431700000388446,0.741455078125,43.3011870594788,-116.988903018228
SNS200,segment,0,0.00969999999233551,0.112060546875,43.3011870327923,-116.989576555437
SNS201,segment,0,0.00919999999860011,0.107421875,43.301186988999,-116.989106571219
SNS202,segment,0,0.24460000011004,0.598388671875,43.301186785446,-116.988862948794
SNS203,segment,0,0.00889999999253632,0.106201171875,43.3011866894542,-116.989763094354
SNS204,segment,0,0.0244999999877109,0.1964111328125,43.3011864596192,-116.989221601555
SNS205,segment,0,0.510199999815086,0.810302734375,43.3011861683301,-116.988999431732
SNS206,segment,0,0.247300000079122,0.5889892578125,43.3011858010909,-116.988926320402
SNS207,segment,0,0.0478000000630345,0.25439453125,43.301185475204,-116.989286452646
SNS208,segment,0,0.00889999999981228,0.1051025390625,43.3011847953239,-116.989727833527
SNS209,segment,0,0.0516999999690597,0.2581787109375,43.3011842983606,-116.989219999157
SNS210,segment,0,0.00969999997414561,0.11181640625,43.3011842538394,-116.98971439493
SNS211,segment,0,0.214300000156982,0.3572998046875,43.3011835467217,-116.98889315561
SNS212,segment,0,0.0332000000607877,0.211669921875,43.3011834904636,-116.989246753385
SNS213,segment,0,0.0160999999980049,0.1439208984375,43.3011810766247,-116.989433539233
SNS214,segment,0,0.012100000004466,0.1217041015625,43.301179904543,-116.989417511644
SNS215,segment,0,0.00970000000961591,0.1123046875,43.3011793848057,-116.989641900816
SNS216,segment,0,0.0213999999614316,0.188232421875,43.3011783336741,-116.989972073496
SNS217,segment,0,0.0577000000321277,0.271728515625,43.3011777369812,-116.989347976064
SNS218,segment,0,0.0140000000028522,0.1678466796875,43.3011775236262,-116.989976265513
SNS219,segment,0,0.324099999830651,0.641845703125,43.3011771755529,-116.989123217216
SNS220,segment,0,0.0489000000179658,0.247802734375,43.301176746795,-116.989351428377
SNS221,segment,0,0.0836000000308559,0.3348388671875,43.3011766457039,-116.989233439195
SNS222,segment,0,0.106000000132553,0.147216796875,43.3011763462097,-116.988925952246
SNS223,segment,0,0.0134000000189189,0.17724609375,43.3011762625803,-116.989971703965
SNS224,segment,0,0.0241000000332861,0.173828125,43.3011755401304,-116.988970830206
SNS225,segment,0,0.019700000044395,0.1475830078125,43.3011746759631,-116.989353894552
SNS226,segment,0,0.0740000000641885,0.3057861328125,43.3011744841553,-116.98922875453
SNS227,segment,0,0.00809999997909472,0.1016845703125,43.3011730215349,-116.989978732067
SNS228,segment,0,0.143299999907867,0.5196533203125,43.3011724913346,-116.989104107994
SNS229,segment,0,0.19990000006328,0.5206298828125,43.3011721189711,-116.988976995359
SNS230,segment,0,0.0432000000619155,0.191162109375,43.3011719629909,-116.989230111173
SNS231,segment,0,0.0639000000246597,0.2952880859375,43.3011709519059,-116.989013736195
SNS232,segment,0,0.0276999999396139,0.1883544921875,43.3011703565326,-116.989383854943
SNS233,segment,0,0.02130000001398,0.1612548828125,43.301170024306,-116.98968949261
SNS234,segment,0,0.50129999992987,0.799560546875,43.3011697722321,-116.988919665614
SNS235,segment,0,0.029299999986506,0.1922607421875,43.3011689160459,-116.989386567588
SNS236,segment,0,0.0616000000736676,0.282470703125,43.3011682107065,-116.989549804574
SNS237,segment,0,0.0834999999133288,0.3486328125,43.3011673435032,-116.988945680389
SNS238,segment,0,0.0384999999469073,0.22314453125,43.3011664470376,-116.988987106219
SNS239,segment,0,0.0193000000017491,0.1597900390625,43.3011662420122,-116.989685547948
SNS240,segment,0,0.0857999999016101,0.359619140625,43.301166178216,-116.989000791533
SNS241,segment,0,0.0884999998788771,0.3646240234375,43.3011660886913,-116.989006216339
SNS242,segment,0,0.0591000000422355,0.123779296875,43.3011660182606,-116.989212235074
SNS243,segment,0,0.00889999995524704,0.10205078125,43.3011654410317,-116.98979071503
SNS244,segment,0,0.0971000000754429,0.435546875,43.3011652074265,-116.989207796753
SNS245,segment,0,0.0370999999568085,0.224365234375,43.3011647632036,-116.989271661401
SNS246,segment,0,0.0441999999839027,0.203125,43.3011644885336,-116.989223454796
SNS247,segment,0,0.029099999985192,0.13037109375,43.301164371599,-116.988941735626
SNS248,segment,0,0.0292999999755921,0.1966552734375,43.3011639083415,-116.989769386
SNS249,segment,0,0.16369999993276,0.5069580078125,43.3011633901352,-116.989035683296
SNS250,segment,0,0.0651999997280655,0.3817138671875,43.3011631129773,-116.988962695268
SNS251,segment,0,0.0885000000425862,0.3369140625,43.3011627937084,-116.989395199
SNS252,segment,0,0.0980000000936343,0.43994140625,43.3011619572382,-116.989117795139
SNS253,segment,0,0.0136999999876934,0.131591796875,43.3011602927422,-116.989616752762
SNS254,segment,0,0.0404000000207816,0.1146240234375,43.30116014767,-116.989027300113
SNS255,segment,0,0.0961000000543208,0.459228515625,43.3011589760761,-116.989016943908
SNS256,segment,0,0.269200000033379,0.58837890625,43.3011582770091,-116.989241086458
SNS257,segment,0,0.117499999989377,0.4482421875,43.3011582127754,-116.989519106912
SNS258,segment,0,0.18539999994664,0.51318359375,43.3011567417734,-116.989193866406
SNS259,segment,0,0.0542000000396001,0.3857421875,43.3011566342369,-116.989010286634
SNS260,segment,0,0.00890000004528702,0.103759765625,43.3011562246736,-116.989442050592
SNS261,segment,0,0.177900000093359,0.638916015625,43.3011558557674,-116.989347979884
SNS262,segment,0,0.0148000000044703,0.1932373046875,43.3011558193334,-116.989940144916
SNS263,segment,0,0.0773999999964872,0.3201904296875,43.3011552773195,-116.988945682575
SNS264,segment,0,0.0970000000370419,0.4578857421875,43.3011544750584,-116.9890303834
SNS265,segment,0,0.0547999998952946,0.1551513671875,43.3011542937238,-116.989017437914
SNS266,segment,0,0.00969999998960702,0.109375,43.3011541476996,-116.989378186393
SNS267,segment,0,0.0161000000416607,0.1419677734375,43.3011540907496,-116.989740784215
SNS268,segment,0,0.0177000000048793,0.1466064453125,43.3011536329799,-116.989657069938
SNS269,segment,0,0.0359999999845968,0.283203125,43.3011532123174,-116.989008561182
SNS270,segment,0,0.0249000000003434,0.17919921875,43.3011531345907,-116.989137523217
SNS271,segment,0,0.147000000070875,0.4111328125,43.3011529633699,-116.989231347433
SNS272,segment,0,0.23350000013761,0.551513671875,43.3011527700415,-116.98909165916
SNS273,segment,0,0.0441000000100757,0.2401123046875,43.3011523368815,-116.989272156749
SNS274,segment,0,0.0384999999523643,0.220947265625,43.301152061503,-116.989216429424
SNS275,segment,0,0.0427000000172484,0.1259765625,43.3011517937793,-116.989242073926
SNS276,segment,0,0.361299999896801,0.720703125,43.3011517705834,-116.988998205027
SNS277,segment,0,0.123500000174317,0.4820556640625,43.3011511468095,-116.989066508158
SNS278,segment,0,0.0184999999482898,0.1322021484375,43.3011508785079,-116.989085741547
SNS279,segment,0,0.0572999999703825,0.3529052734375,43.3011506625935,-116.989669646088
SNS280,segment,0,0.330200000044897,0.6561279296875,43.3011502381018,-116.988980574741
SNS281,segment,0,0.00809999998909916,0.1015625,43.3011499642035,-116.988941614946
SNS282,segment,0,0.085000000070977,0.333251953125,43.3011497006598,-116.989010041302
SNS283,segment,0,0.00970000000324944,0.1065673828125,43.3011492573949,-116.989082782862
SNS284,segment,0,0.06999999999789,0.3011474609375,43.3011492500618,-116.989006219373
SNS285,segment,0,0.10570000009011,0.3675537109375,43.3011480190854,-116.989319377824
SNS286,segment,0,0.0374000000283559,0.2452392578125,43.3011474668688,-116.98919226527
SNS287,segment,0,0.0138000000042666,0.1954345703125,43.301146994876,-116.989940886115
SNS288,segment,0,0.0436999999365071,0.2349853515625,43.3011467526666,-116.989257732726
SNS289,segment,0,0.00890000001891167,0.1031494140625,43.3011466333785,-116.989925968008
SNS290,segment,0,0.160500000142747,0.4520263671875,43.3011464809059,-116.989240472085
SNS291,segment,0,0.0324999999775173,0.2030029296875,43.3011462988634,-116.989219759289
SNS292,segment,0,0.294200000034834,0.62548828125,43.3011453799126,-116.989025330119
SNS293,segment,0,0.0137000000149783,0.12890625,43.3011452221715,-116.989260815261
SNS294,segment,0,0.0138000000069951,0.1405029296875,43.3011450148144,-116.989951736017
SNS295,segment,0,0.0602999999409803,0.2802734375,43.3011446933348,-116.989383366245
SNS296,segment,0,0.0185000000583386,0.154052734375,43.3011443328641,-116.989380284042
SNS297,segment,0,0.0825999999833584,0.2821044921875,43.3011441168506,-116.989000179057
SNS298,segment,0,0.0124999999934516,0.2119140625,43.3011436639055,-116.989949270427
SNS299,segment,0,0.0156000000342829,0.16064453125,43.3011417698001,-116.989913639748
SNS300,segment,0,0.41339999984757,0.788818359375,43.3011397151827,-116.989110894831
SNS301,segment,0,0.0324999999602369,0.2012939453125,43.3011394229359,-116.988881081161
SNS302,segment,0,0.0100999999613123,0.11328125,43.3011391422373,-116.98973129335
SNS303,segment,0,0.0240999999859923,0.177001953125,43.3011390302196,-116.989489397166
